順位,管理No,合計スコア
"3689","SA130018","492"
"3690","TC030025","492"
"3691","KA150134","492"
"3692","KA110149","492"
"3693","SA090014","492"
"3694","GU040072","492"
"3695","GU030172","492"
"3696","KA080124","492"
"3697","NA060047","492"
"3698","KA110207","492"
"3699","CH040247","492"
"3700","IB020025","492"
"3701","KA110260","492"
"3702","KA040033","492"
"3703","KA080215","492"
"3704","GU030273","492"
"3705","CH020109","492"
"3706","CH040380","492"
"3707","TK130178","492"
"3708","KA070408","492"
"3709","KA040043","492"
"3710","CH030052","492"
"3711","IB040674","492"
"3712","CH020168","492"
"3713","KA070444","492"
"3714","IB080131","492"
"3715","TK060439","492"
"3716","TK060526","492"
"3717","KA150211","492"
"3718","KA010343","492"
"3719","CH020319","492"
"3720","CH040491","492"
"3721","KA170051","492"
"3722","KA160208","492"
"3723","KA110426","492"
"3724","KA110435","492"
"3725","NA030142","492"
"3726","KA010427","492"
"3727","TK040295","492"
"3728","KA140045","492"
"3729","NA010094","492"
"3730","IB010002","491"
"3731","KA110007","491"
"3732","GU020019","491"
"3733","IB080036","491"
"3734","IB070021","491"
"3735","KA080038","491"
"3736","IB080038","491"
"3737","KA110107","491"
"3738","KA070101","491"
"3739","IB070064","491"
"3740","YA010059","491"
"3741","NA010033","491"
"3742","CH040223","491"
"3743","IB040386","491"
"3744","CH030020","491"
"3745","IB040520","491"
"3746","TK130156","491"
"3747","NA060093","491"
"3748","KA080260","491"
"3749","KA170038","491"
"3750","YA010119","491"
"3751","TK130183","491"
"3752","KA070424","491"
"3753","KA160327","491"
"3754","KA120088","491"
"3755","YA010156","491"
"3756","GU030443","491"
"3757","KA010435","491"
"3758","GU040268","491"
"3759","KA070013","490"
"3760","KA150027","490"
"3761","KA110097","490"
"3762","KA150050","490"
"3763","NA030025","490"
"3764","TK130051","490"
"3765","KA010124","490"
"3766","GU040079","490"
"3767","GU010037","490"
"3768","IB010032","490"
"3769","KA070220","490"
"3770","KA140038","490"
"3771","KA160259","490"
"3772","NA060064","490"
"3773","KA150098","490"
"3774","IB040543","490"
"3775","IB020029","490"
"3776","KA040032","490"
"3777","KA110275","490"
"3778","IB040614","490"
"3779","IB040633","490"
"3780","TK060324","490"
"3781","TK040224","490"
"3782","SA050032","490"
"3783","CH040431","490"
"3784","TK040250","490"
"3785","TK040245","490"
"3786","CH020189","490"
"3787","IB040687","490"
"3788","GU040163","490"
"3789","KA080311","490"
"3790","NA030121","490"
"3791","KA080313","490"
"3792","KA070528","490"
"3793","TC030123","490"
"3794","KA110376","490"
"3795","GU010120","490"
"3796","CH040582","490"
"3797","IB050143","490"
"3798","IB040862","490"
"3799","KA160404","490"
"3800","IB040902","490"
"3801","KA150258","490"
"3802","CH040631","490"
"3803","CH040642","490"
"3804","KA150108","489"
"3805","IB040002","489"
"3806","NA030003","489"
"3807","KA020009","489"
"3808","TC030009","489"
"3809","TC030010","489"
"3810","CH040106","489"
"3811","IB100029","489"
"3812","IB040152","489"
"3813","IB040157","489"
"3814","GU030145","489"
"3815","NA060032","489"
"3816","KA160166","489"
"3817","IB080084","489"
"3818","KA170013","489"
"3819","KA070222","489"
"3820","KA080217","489"
"3821","KA140041","489"
"3822","IB040620","489"
"3823","CH020117","489"
"3824","CH020111","489"
"3825","KA080269","489"
"3826","KA080270","489"
"3827","NA030111","489"
"3828","GU040155","489"
"3829","TK040244","489"
"3830","CH040439","489"
"3831","TK140011","489"
"3832","TK090064","489"
"3833","KA150230","489"
"3834","KA020090","489"
"3835","TK060013","489"
"3836","IB010091","489"
"3837","CH020398","489"
"3838","GU010139","489"
"3839","NA060155","489"
"3840","KA100064","489"
"3841","KA160424","489"
"3842","TK150080","489"
"3843","CH020411","489"
"3844","SA050006","488"
"3845","SA020006","488"
"3846","SA090001","488"
"3847","IB040060","488"
"3848","KA150047","488"
"3849","IB080055","488"
"3850","IB040202","488"
"3851","NA060020","488"
"3852","KA080061","488"
"3853","IB070054","488"
"3854","KA080075","488"
"3855","TC040017","488"
"3856","KA040017","488"
"3857","KA110164","488"
"3858","CH040204","488"
"3859","CH020038","488"
"3860","KA070202","488"
"3861","KA160080","488"
"3862","CH010084","488"
"3863","KA080151","488"
"3864","GU020117","488"
"3865","IB040516","488"
"3866","IB010052","488"
"3867","CH010111","488"
"3868","CH010119","488"
"3869","GU040147","488"
"3870","GU010090","488"
"3871","GU030350","488"
"3872","SA080001","488"
"3873","TK040261","488"
"3874","KA100049","488"
"3875","TK090028","488"
"3876","TK130220","488"
"3877","KA110387","488"
"3878","GU050034","488"
"3879","TK150070","488"
"3880","IB080164","488"
"3881","TK060614","488"
"3882","SA030008","488"
"3883","IB010124","488"
"3884","TK060163","487"
"3885","TK050035","487"
"3886","CH040067","487"
"3887","CH010027","487"
"3888","IB100010","487"
"3889","KA160115","487"
"3890","KA010080","487"
"3891","IB100050","487"
"3892","NA030026","487"
"3893","KA010100","487"
"3894","KA070122","487"
"3895","KA070124","487"
"3896","TK130079","487"
"3897","KA070149","487"
"3898","KA040102","487"
"3899","KA040015","487"
"3900","NA060044","487"
"3901","TK060041","487"
"3902","KA160184","487"
"3903","KA070219","487"
"3904","IB070072","487"
"3905","KA150082","487"
"3906","KA150099","487"
"3907","KA010204","487"
"3908","KA170019","487"
"3909","NA030085","487"
"3910","KA180002","487"
"3911","CH020074","487"
"3912","CH020190","487"
"3913","NA030120","487"
"3914","KA070472","487"
"3915","TK080010","487"
"3916","KA070519","487"
"3917","TK040267","487"
"3918","KA020088","487"
"3919","GU030428","487"
"3920","NA060136","487"
"3921","GU010125","487"
"3922","KA150195","487"
"3923","KA150200","487"
"3924","NA060158","487"
"3925","KA080370","487"
"3926","NA030159","487"
"3927","IB050154","487"
"3928","KA110476","487"
"3929","TK130296","487"
"3930","KA070008","486"
"3931","KA160002","486"
"3932","KA160026","486"
"3933","SA090003","486"
"3934","NA060005","486"
"3935","SA050016","486"
"3936","KA150028","486"
"3937","SA090006","486"
"3938","KA070103","486"
"3939","IB040137","486"
"3940","KA150128","486"
"3941","YA040015","486"
"3942","KA110166","486"
"3943","GU010049","486"
"3944","GU030183","486"
"3945","GU020131","486"
"3946","NA030071","486"
"3947","KA100025","486"
"3948","KA010252","486"
"3949","KA110298","486"
"3950","TC010003","486"
"3951","KA110326","486"
"3952","CH020286","486"
"3953","TK140023","486"
"3954","KA150185","486"
"3955","IB040711","486"
"3956","KA160347","486"
"3957","KA150217","486"
"3958","GU030418","486"
"3959","IB010082","486"
"3960","KA070569","486"
"3961","IB050123","486"
"3962","KA070635","486"
"3963","CH040541","486"
"3964","CH030071","486"
"3965","IB010097","486"
"3966","NA050002","486"
"3967","IB040834","486"
"3968","TK060415","486"
"3969","IB040012","485"
"3970","KA070003","485"
"3971","KA010015","485"
"3972","CH040031","485"
"3973","CH020004","485"
"3974","GU040010","485"
"3975","CH040039","485"
"3976","KA110030","485"
"3977","KA150037","485"
"3978","NA060009","485"
"3979","IB020004","485"
"3980","IB040141","485"
"3981","IB100063","485"
"3982","KA070139","485"
"3983","KA150146","485"
"3984","KA150061","485"
"3985","TK060145","485"
"3986","TK060106","485"
"3987","KA070181","485"
"3988","TK060116","485"
"3989","SA010045","485"
"3990","YA040036","485"
"3991","KA010192","485"
"3992","CH020047","485"
"3993","KA110224","485"
"3994","KA120065","485"
"3995","KA040030","485"
"3996","TK060479","485"
"3997","SA020032","485"
"3998","TC030076","485"
"3999","KA040042","485"
"4000","CH040372","485"
"4001","IB080120","485"
"4002","CH040436","485"
"4003","CH020248","485"
"4004","CH020293","485"
"4005","KA110357","485"
"4006","NA060123","485"
"4007","KA070480","485"
"4008","NA060126","485"
"4009","TK130221","485"
"4010","IB040776","485"
"4011","IB040805","485"
"4012","KA050014","485"
"4013","KA100062","485"
"4014","TK050149","485"
"4015","TK060589","485"
"4016","YA010216","485"
"4017","TK040297","485"
"4018","TK140049","485"
"4019","TK060417","485"
"4020","KA100074","485"
"4021","KA070015","484"
"4022","KA010026","484"
"4023","YA010022","484"
"4024","KA030006","484"
"4025","KA070077","484"
"4026","IB100025","484"
"4027","KA110088","484"
"4028","IB070044","484"
"4029","TC030022","484"
"4030","KA070100","484"
"4031","KA110157","484"
"4032","IB100075","484"
"4033","KA010301","484"
"4034","NA060081","484"
"4035","GU030269","484"
"4036","GU030298","484"
"4037","IB040623","484"
"4038","KA100030","484"
"4039","TC030090","484"
"4040","IB090054","484"
"4041","KA010332","484"
"4042","KA100050","484"
"4043","IB080142","484"
"4044","NA010082","484"
"4045","CH010158","484"
"4046","NA030141","484"
"4047","KA070685","484"
"4048","KA130005","484"
"4049","KA130020","484"
"4050","KA070694","484"
"4051","CH020418","484"
"4052","GU030033","483"
"4053","NA030014","483"
"4054","IB100045","483"
"4055","IB040138","483"
"4056","IB050012","483"
"4057","KA040095","483"
"4058","KA040108","483"
"4059","NA060030","483"
"4060","IB080083","483"
"4061","KA110172","483"
"4062","NA030061","483"
"4063","KA070212","483"
"4064","KA080219","483"
"4065","KA150160","483"
"4066","CH040369","483"
"4067","CH020158","483"
"4068","TK130193","483"
"4069","KA080297","483"
"4070","IB080141","483"
"4071","IB040749","483"
"4072","CH010142","483"
"4073","TK040269","483"
"4074","TK090058","483"
"4075","GU020328","483"
"4076","CH010159","483"
"4077","KA160386","483"
"4078","NA050009","483"
"4079","CH020402","483"
"4080","TK130281","483"
"4081","TK130292","483"
"4082","KA160429","483"
"4083","KA160055","482"
"4084","GU030039","482"
"4085","CH040079","482"
"4086","CH040116","482"
"4087","IB100035","482"
"4088","IB050016","482"
"4089","TK040182","482"
"4090","YA010056","482"
"4091","KA160170","482"
"4092","CH040240","482"
"4093","GU030255","482"
"4094","TK050094","482"
"4095","KA160304","482"
"4096","KA010323","482"
"4097","KA070479","482"
"4098","GU020289","482"
"4099","KA110377","482"
"4100","KA160363","482"
"4101","GU030427","482"
"4102","KA170066","482"
"4103","TK050136","482"
"4104","KA070708","482"
"4105","KA010468","482"
"4106","GU030527","482"
"4107","CH040194","481"
"4108","IB080004","481"
"4109","TK040049","481"
"4110","IB100044","481"
"4111","TK060204","481"
"4112","GU020057","481"
"4113","IB040322","481"
"4114","NA060034","481"
"4115","GU010035","481"
"4116","IB100083","481"
"4117","TK040198","481"
"4118","IB070078","481"
"4119","GU010059","481"
"4120","IB040447","481"
"4121","GU020141","481"
"4122","KA070339","481"
"4123","KA150156","481"
"4124","YA010110","481"
"4125","TK060387","481"
"4126","TK060437","481"
"4127","KA150179","481"
"4128","IB100102","481"
"4129","CH020217","481"
"4130","IB080134","481"
"4131","GU020317","481"
"4132","IB040740","481"
"4133","KA030018","481"
"4134","NA010076","481"
"4135","KA110384","481"
"4136","TK060043","481"
"4137","CH030064","481"
"4138","GU040210","481"
"4139","SA090032","481"
"4140","KA070667","481"
"4141","KA150268","481"
"4142","KA070712","481"
"4143","KA070697","481"
"4144","KA130031","481"
"4145","TK130268","481"
"4146","KA070019","480"
"4147","GU040017","480"
"4148","KA150026","480"
"4149","TK040087","480"
"4150","IB070030","480"
"4151","GU030062","480"
"4152","TK130031","480"
"4153","KA160113","480"
"4154","KA010071","480"
"4155","YA040011","480"
"4156","CH040156","480"
"4157","IB040181","480"
"4158","GU040059","480"
"4159","CH010059","480"
"4160","GU010031","480"
"4161","KA150063","480"
"4162","KA110158","480"
"4163","TK130093","480"
"4164","YA010063","480"
"4165","KA080137","480"
"4166","TC030042","480"
"4167","IB070077","480"
"4168","SA130033","480"
"4169","GU030242","480"
"4170","NA060078","480"
"4171","YA030049","480"
"4172","TK040212","480"
"4173","KA110286","480"
"4174","IB010055","480"
"4175","KA110302","480"
"4176","TK060435","480"
"4177","NA060117","480"
"4178","YA040069","480"
"4179","CH020308","480"
"4180","KA080344","480"
"4181","KA160388","480"
"4182","KA110434","480"
"4183","KA040064","480"
"4184","CH040570","480"
"4185","CH010171","480"
"4186","KA010454","480"
"4187","KA110480","480"
"4188","IB010123","480"
"4189","TK040036","479"
"4190","IB010012","479"
"4191","CH010019","479"
"4192","SA130011","479"
"4193","KA010040","479"
"4194","TK130020","479"
"4195","GU030099","479"
"4196","IB010021","479"
"4197","NA060037","479"
"4198","YA040050","479"
"4199","KA150086","479"
"4200","TK130112","479"
"4201","IB010041","479"
"4202","TK060393","479"
"4203","KA110222","479"
"4204","TK130122","479"
"4205","GU040112","479"
"4206","CH030032","479"
"4207","KA010212","479"
"4208","IB040541","479"
"4209","IB070081","479"
"4210","KA150166","479"
"4211","CH020166","479"
"4212","TK060389","479"
"4213","NA030110","479"
"4214","TK150051","479"
"4215","TK050101","479"
"4216","YA010120","479"
"4217","CH020277","479"
"4218","KA180008","479"
"4219","IB070088","479"
"4220","CH020375","479"
"4221","KA070543","479"
"4222","KA070551","479"
"4223","KA110388","479"
"4224","KA070606","479"
"4225","CH040538","479"
"4226","YA010195","479"
"4227","KA070653","479"
"4228","IB040866","479"
"4229","IB040887","479"
"4230","KA070703","479"
"4231","GU030497","479"
"4232","KA040079","479"
"4233","NA030006","478"
"4234","GU020003","478"
"4235","TK060241","478"
"4236","GU010005","478"
"4237","IB070010","478"
"4238","CH040065","478"
"4239","CH040064","478"
"4240","KA110083","478"
"4241","CH020030","478"
"4242","GU030103","478"
"4243","IB040213","478"
"4244","KA100015","478"
"4245","KA150053","478"
"4246","KA040013","478"
"4247","KA160068","478"
"4248","IB070057","478"
"4249","KA110153","478"
"4250","IB040352","478"
"4251","KA110176","478"
"4252","TK060354","478"
"4253","IB040431","478"
"4254","TK130119","478"
"4255","KA070269","478"
"4256","CH030031","478"
"4257","IB040478","478"
"4258","IB040532","478"
"4259","TK130150","478"
"4260","TK130180","478"
"4261","KA170040","478"
"4262","KA160337","478"
"4263","KA040049","478"
"4264","CH040497","478"
"4265","NA020002","478"
"4266","YA010174","478"
"4267","TC030139","478"
"4268","YA010194","478"
"4269","NA060156","478"
"4270","SA090029","478"
"4271","KA070701","478"
"4272","IB010111","478"
"4273","KA100069","478"
"4274","TK040035","477"
"4275","CH020005","477"
"4276","KA110056","477"
"4277","GU030048","477"
"4278","IB040059","477"
"4279","KA020031","477"
"4280","KA120028","477"
"4281","KA150038","477"
"4282","KA070082","477"
"4283","KA070090","477"
"4284","IB090016","477"
"4285","IB040290","477"
"4286","YA010066","477"
"4287","TK060240","477"
"4288","GU010047","477"
"4289","KA070246","477"
"4290","KA040024","477"
"4291","NA060085","477"
"4292","KA010235","477"
"4293","GU050027","477"
"4294","GU050025","477"
"4295","KA080237","477"
"4296","KA110290","477"
"4297","NA060094","477"
"4298","NA060101","477"
"4299","KA160298","477"
"4300","IB050082","477"
"4301","TK060451","477"
"4302","GU030368","477"
"4303","YA010129","477"
"4304","TK140008","477"
"4305","KA150181","477"
"4306","KA110361","477"
"4307","TK060073","477"
"4308","IB010087","477"
"4309","IB010090","477"
"4310","NA030146","477"
"4311","KA170079","477"
"4312","TK150074","477"
"4313","TK130288","477"
"4314","CH010016","476"
"4315","KA140026","476"
"4316","SA130013","476"
"4317","TK050039","476"
"4318","IB100014","476"
"4319","IB100007","476"
"4320","TK040121","476"
"4321","SA010014","476"
"4322","TK130067","476"
"4323","SA090012","476"
